"track_name","album","release_date","duration_ms","popularity","speechiness","danceability","tempo","word","n"
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"dawg",16
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"killed",30
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"insufficient",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"funds",4
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"sobbin",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"mobbin",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"belligerent",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"drunk",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"talkin",45
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"head",62
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"philosophin",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"lord",41
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"pray",45
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"anointed",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"overcome",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"lookin",34
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"closure",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"hopin",14
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bring",19
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"closer",4
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"spiritual",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"spirit",7
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"told",56
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"sugarcoat",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"answer",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"feel",120
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"kill",54
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"gettin",15
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"loyalty",39
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"passion",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"memories",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"collected",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"moments",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"touch",18
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"wait",21
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"front",33
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"spot",7
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"watch",43
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"block",21
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"catch",13
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"leavin",6
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"service",5
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"black",94
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"power",39
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"baby",87
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"coward",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"peace",17
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"murder",11
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"street",37
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bodies",5
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"hour",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"ghetto",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bird",6
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"paramedics",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"dial",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"momma",20
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"sister",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"woman",30
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"daddy",19
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"niece",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"nephew",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"brother",28
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"matter",22
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bout",68
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"speak",14
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"convention",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"alright",42
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"kids",18
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"talk",51
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"control",15
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"damn",35
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"hail",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"mary",7
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"jesus",20
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"joseph",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"american",6
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"flag",6
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"wrapped",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"dragged",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"explosives",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"compulsive",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"disorder",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"sons",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"daughters",4
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"barricaded",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"blocks",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"borders",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"taught",11
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"streets",24
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"wall",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"corporate",3
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"offices",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"banks",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"employees",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bosses",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"homicidal",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"donald",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"office",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"lost",28
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"barack",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"promised",6
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"doubt",4
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"honest",8
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bask",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"pass",16
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"blood",20
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"bash",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"crippin",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"married",5
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"oops",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"accident",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"nasty",4
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"roll",12
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"dice",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"overnight",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"rifles",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"scared",7
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"gang",13
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"terrorists",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"cetera",2
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"reflections",1
"XXX.","DAMN.",2017-04-14,254200,71,0.414,0.568,170.115,"mirror",19
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"gotta",102
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"suffer",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"pain",35
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"heart",41
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"carry",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"burdens",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"struggle",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bleed",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"stone",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"thrown",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"restin",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"feet",22
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"earth",25
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"burn",17
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"siht",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"nrub",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"erom",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"htra",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"reffus",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"attog",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"teef",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"nitser",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"nworht",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"enots",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"yrev",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"deelb",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"elggurts",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"lluf",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"snedrub",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"yrrac",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"traeh",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"beat",25
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"talkin",45
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bought",13
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"stole",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"game",40
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"broken",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"jump",14
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"couch",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"walk",26
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"house",21
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"tears",7
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"eyes",38
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"runnin",18
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"prentice",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"homework",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"finished",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"teachers",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bout",68
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"class",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"pizza",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"wasted",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"loud",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"jordans",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"dirty",11
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"hear",40
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"humpin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"daughter",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"caught",17
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"father",15
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"patience",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"thin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"buku",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"payments",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"county",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"tryna",42
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"food",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"stamps",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"social",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"workers",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"live",88
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"fear",30
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"smoke",45
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"roll",12
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"puffs",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"pull",17
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"panties",7
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"prolly",17
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"anonymous",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"promises",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"walkin",23
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"home",37
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"candy",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"colors",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"standin",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"demarcus",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"snitchin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"parties",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"witnesses",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"leavin",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"falsed",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"accused",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"thinkin",18
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"hood",28
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"cool",13
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"pressin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"line",15
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"actin",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"extra",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"smokers",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"desperate",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bats",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"blue",27
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"badges",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"body",31
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"slammed",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"black",94
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"white",31
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"paint",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bones",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"snappin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"panic",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bein",11
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"waitin",6
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"movin",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"fast",22
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"weed",14
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"apartments",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"defuse",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"homies",47
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"arguin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"worries",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"hurry",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"controlled",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"grew",10
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"accustomed",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"accumulated",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"times",18
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"newfound",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"life",186
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"magnified",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"accolades",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"block",21
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"denial",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"shock",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"success",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"bolts",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"money",81
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"playin",21
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"joke",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"moment",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"leave",16
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"worse",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"biggest",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"losin",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"scared",7
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"spend",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"sleepin",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"hall",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"section",11
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"mama",33
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"stressin",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"month",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"lexus",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"advisor",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"holdin",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"checks",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"finances",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"debt",4
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"read",8
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"accountant",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"wondered",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"girl",37
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"feel",120
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"looked",15
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"type",17
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"flip",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"kill",54
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"somethin",30
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"drill",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"fill",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"ratchets",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"practiced",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"guess",16
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"luck",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"judged",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"reflect",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"family",42
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"city",47
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"reveal",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"reputation",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"miss",18
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"trickle",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"generations",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"time",121
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"highlight",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"simplest",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"lines",5
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"creativity",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"missin",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"loyalty",39
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"pride",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"involve",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"light",9
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"humbleness",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"love",252
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"livin",26
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"wickedness",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"weakness",2
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"distinctive",1
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"stays",3
"FEAR.","DAMN.",2017-04-14,460573,70,0.281,0.588,150.414,"feelings",29
